code,country,year,subject,level,sourcetest,n_res,hlo,hlo_se,hlo_m,hlo_m_se,hlo_f,hlo_f_se,region,incomegroup
MEX,Mexico,2006,math,sec,PISA,1,432.4512,3.3161392,436.76337,3.290225,428.45181,3.2017157,Latin America & Caribbean,Upper middle income
MEX,Mexico,2006,reading,pri,LLECE,1,468.58704,5.0118079,465.38171,4.9318933,472.35263,5.0968895,Latin America & Caribbean,Upper middle income
MEX,Mexico,2006,reading,sec,PISA,1,410.49646,3.0594347,393.06171,3.5010581,426.66666,2.9601629,Latin America & Caribbean,Upper middle income
MEX,Mexico,2006,science,sec,PISA,1,441.73083,2.7103679,444.72089,2.6460807,438.95767,2.4970574,Latin America & Caribbean,Upper middle income
MEX,Mexico,2009,math,sec,PISA,1,444.33075,2.5208044,450.71021,2.6353593,438.10248,2.6267519,Latin America & Caribbean,Upper middle income
MEX,Mexico,2009,reading,sec,PISA,1,425.26529,1.9532017,412.6532,2.141701,437.57849,2.0892215,Latin America & Caribbean,Upper middle income
MEX,Mexico,2009,science,sec,PISA,1,447.14896,1.7664896,449.97287,1.9030194,444.39197,1.8479315,Latin America & Caribbean,Upper middle income
MEX,Mexico,2012,math,sec,PISA,1,439.49957,2.3023522,446.0881,2.2762828,433.16492,2.2903912,Latin America & Caribbean,Upper middle income
MEX,Mexico,2012,reading,sec,PISA,1,423.55377,1.5142232,411.36548,1.7167996,435.27249,1.5928916,Latin America & Caribbean,Upper middle income
MEX,Mexico,2012,science,sec,PISA,1,446.29291,1.4875273,449.07071,1.480214,443.62216,1.511162,Latin America & Caribbean,Upper middle income
MEX,Mexico,2013,math,pri,LLECE,1,443.65552,5.7748704,439.95432,5.5599742,447.30765,5.4719777,Latin America & Caribbean,Upper middle income
MEX,Mexico,2013,reading,pri,LLECE,1,467.98584,4.1171255,469.53918,4.290431,466.50946,4.0795465,Latin America & Caribbean,Upper middle income
MEX,Mexico,2013,science,pri,LLECE,1,447.63498,4.2320642,448.4285,4.0231047,446.83157,4.2251091,Latin America & Caribbean,Upper middle income
MEX,Mexico,2015,math,sec,PISA,1,434.64038,2.86938,437.95535,2.7550106,431.23154,2.87626,Latin America & Caribbean,Upper middle income
MEX,Mexico,2015,reading,sec,PISA,1,423.27649,2.5836136,415.53983,2.8596749,431.23221,2.8763626,Latin America & Caribbean,Upper middle income
MEX,Mexico,2015,science,sec,PISA,1,446.97681,2.0986092,450.47693,2.1386371,443.37759,2.1682546,Latin America & Caribbean,Upper middle income
MKD,"Macedonia, Republic of",2000,math,sec,PISA,1,409.96997,3.1884847,409.67267,3.2565985,412.30588,3.1937513,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2000,reading,sec,PISA,1,372.50912,1.9342889,348.48468,2.5105453,398.94824,2.5114675,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2000,science,sec,PISA,1,433.99213,2.1055832,427.68332,2.0701923,441.57397,2.0328562,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2001,reading,pri,PIRLS,1,441.58646,4.6100178,431.37271,4.7569723,452.24338,5.1359334,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2003,math,sec,TIMSS,1,434.98349,3.5418513,430.74805,3.9041121,439.32852,3.9995556,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2003,science,sec,TIMSS,1,449.37289,3.5961442,445.24911,4.1669083,453.60342,3.7396412,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2006,reading,pri,PIRLS,1,442.39548,4.0888243,432.0033,4.4480596,453.3866,4.4373875,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2011,math,sec,TIMSS,1,426.14114,5.2002831,422.75577,5.5728865,429.65768,5.8452983,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2011,science,sec,TIMSS,1,407.49832,5.3586822,398.74252,6.1319375,416.59332,5.559175,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2015,math,sec,PISA,1,400.71271,2.2257023,397.87177,2.2950819,403.88098,2.2534728,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2015,reading,pri,EGRA,1,439.93655,5.5356812,436.40439,5.3948989,444.72208,5.4471149,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2015,reading,sec,PISA,1,351.74155,1.4081962,330.13504,2.2954273,375.83795,1.8373832,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2015,science,sec,PISA,1,419.242,1.4549416,410.91779,1.4388093,428.52551,1.4528766,Europe & Central Asia,Upper middle income
MKD,"Macedonia, Republic of",2016,reading,pri,EGRA,1,407.6629,3.2783194,404.04694,3.2707446,411.54575,3.2939086,Europe & Central Asia,Upper middle income
MLI,Mali,2002,reading,pri,PASEC,1,322.59448,8.9614515,328.65106,8.8533554,314.41122,8.5515194,Sub-Saharan Africa,Low income
MLI,Mali,2009,reading,pri,EGRA,0,275.21707,3.3652804,276.39243,3.3528783,273.94409,3.226197,Sub-Saharan Africa,Low income
MLI,Mali,2015,reading,pri,EGRA,0,268.06647,3.2145772,267.9819,3.2608676,268.15912,3.3133245,Sub-Saharan Africa,Low income
MLT,Malta,2007,math,sec,TIMSS,1,487.75244,1.2102503,487.80243,1.7179109,487.7041,1.5222657,Middle East & North Africa,High income
MLT,Malta,2007,science,sec,TIMSS,1,457.16721,1.3652742,458.36868,2.2175961,456.00531,1.7703722,Middle East & North Africa,High income
MLT,Malta,2009,math,sec,PISA,1,485.3327,2.3809004,478.50784,2.336256,492.05933,2.2695856,Middle East & North Africa,High income
MLT,Malta,2009,reading,sec,PISA,1,442.05234,1.5845568,405.59265,2.2841759,477.98709,1.9371699,Middle East & North Africa,High income
MLT,Malta,2009,science,sec,PISA,1,486.4903,1.8076204,471.44083,1.8663191,501.32309,1.7890922,Middle East & North Africa,High income
MLT,Malta,2011,math,pri,TIMSS,1,495.76596,1.335062,499.11899,2.0691576,492.2406,1.5689689,Middle East & North Africa,High income
MLT,Malta,2011,reading,pri,PIRLS,1,476.93402,1.3970333,468.32401,2.0466893,486.02243,1.8793398,Middle East & North Africa,High income
MLT,Malta,2011,science,pri,TIMSS,1,445.82574,1.8861618,448.9801,2.762331,442.50928,2.1855717,Middle East & North Africa,High income
MLT,Malta,2015,math,sec,TIMSS,1,493.54105,.98588121,492.13062,1.5538626,495.01379,1.7868651,Middle East & North Africa,High income
MLT,Malta,2015,reading,sec,PISA,1,446.66614,1.7787943,425.91013,2.6962702,468.05807,2.234741,Middle East & North Africa,High income
MLT,Malta,2015,science,sec,TIMSS,1,481.36057,1.6542463,477.41406,2.3252437,485.48141,2.2026653,Middle East & North Africa,High income
MLT,Malta,2016,reading,pri,PIRLS,1,452.01218,1.7595445,442.07278,2.1437223,462.73172,2.5736074,Middle East & North Africa,High income
MMR,Myanmar,2014,reading,pri,EGRA,0,415.92688,4.5558014,405.65451,4.6938319,427.92462,4.6407642,East Asia & Pacific,Lower middle income
MMR,Myanmar,2015,reading,pri,EGRA,0,447.27563,6.3426914,438.88602,6.1717291,458.00153,6.3710403,East Asia & Pacific,Lower middle income
MMR,Myanmar,2016,reading,pri,EGRA,0,438.40494,4.9502954,429.0806,4.8016539,448.24042,4.9493804,East Asia & Pacific,Lower middle income
MNE,Montenegro,2006,math,sec,PISA,1,426.58563,2.35918,431.78964,2.275408,421.02728,2.2685235,Europe & Central Asia,Upper middle income
MNE,Montenegro,2006,reading,sec,PISA,1,391.97543,1.2153243,370.18045,1.9640557,415.25436,1.7662455,Europe & Central Asia,Upper middle income
MNE,Montenegro,2006,science,sec,PISA,1,443.58096,1.3576185,442.75949,1.3418742,444.45837,1.4282259,Europe & Central Asia,Upper middle income
MNE,Montenegro,2009,math,sec,PISA,1,429.55002,2.8001857,435.02347,2.7147956,423.81293,2.6837287,Europe & Central Asia,Upper middle income
MNE,Montenegro,2009,reading,sec,PISA,1,407.54776,1.7164859,381.87802,2.1221371,434.45413,2.0982201,Europe & Central Asia,Upper middle income
MNE,Montenegro,2009,science,sec,PISA,1,434.47879,2.0328751,429.13168,2.0148115,440.08353,2.0290759,Europe & Central Asia,Upper middle income
MNE,Montenegro,2012,math,sec,PISA,1,436.12195,2.2511344,436.1871,2.1637368,436.05667,2.1458421,Europe & Central Asia,Upper middle income
MNE,Montenegro,2012,reading,sec,PISA,1,422.11136,1.183748,391.2594,2.2861652,452.9949,1.506418,Europe & Central Asia,Upper middle income
MNE,Montenegro,2012,science,sec,PISA,1,442.11676,1.3636421,434.8335,1.3142551,449.40747,1.3201351,Europe & Central Asia,Upper middle income
MNE,Montenegro,2015,math,sec,PISA,1,443.79938,2.4391434,443.98276,2.3707054,443.60751,2.378391,Europe & Central Asia,Upper middle income
MNE,Montenegro,2015,reading,sec,PISA,1,426.88449,1.5788596,410.35037,2.0061562,444.17911,2.2936673,Europe & Central Asia,Upper middle income
MNE,Montenegro,2015,science,sec,PISA,1,443.16983,1.3395344,441.10028,1.2958626,445.33456,1.3012909,Europe & Central Asia,Upper middle income
MNG,Mongolia,2007,math,pri,TIMSS,1,435.59534,4.1078243,435.35153,4.601222,435.715,4.2511568,East Asia & Pacific,Lower middle income
MNG,Mongolia,2007,math,sec,TIMSS,1,432.17166,3.7869246,436.60776,4.4066105,428.19952,3.8458333,East Asia & Pacific,Lower middle income
MNG,Mongolia,2007,science,pri,TIMSS,1,421.39697,4.0181127,418.89014,4.3835545,423.95526,4.3559275,East Asia & Pacific,Lower middle income
MNG,Mongolia,2007,science,sec,TIMSS,1,449.31082,2.9398668,448.80765,3.5846326,449.96283,2.8702002,East Asia & Pacific,Lower middle income
MOZ,Mozambique,2000,math,pri,SACMEQ,1,429.84756,5.354887,418.03638,5.4665413,437.72739,5.6019745,Sub-Saharan Africa,Low income
MOZ,Mozambique,2000,reading,pri,SACMEQ,1,364.57855,7.1431146,361.854,7.3447943,366.41922,7.4502029,Sub-Saharan Africa,Low income
MOZ,Mozambique,2007,math,pri,SACMEQ,1,378.03503,5.5463514,372.20181,5.6907997,382.93765,5.6966076,Sub-Saharan Africa,Low income
MOZ,Mozambique,2007,reading,pri,SACMEQ,1,321.83591,7.420073,318.8259,7.583425,324.36584,6.968307,Sub-Saharan Africa,Low income
MRT,Mauritania,2004,reading,pri,PASEC,1,278.09769,8.8362923,274.83527,8.642849,280.7821,8.7873936,Sub-Saharan Africa,Lower middle income
MUS,Mauritius,2000,math,pri,SACMEQ,1,491.05002,6.4241605,497.41116,6.0920982,485.11914,6.3947167,Sub-Saharan Africa,Upper middle income
MUS,Mauritius,2000,reading,pri,SACMEQ,1,385.33456,7.9616399,400.38919,7.8050008,371.36902,7.8183217,Sub-Saharan Africa,Upper middle income
MUS,Mauritius,2006,reading,pri,PASEC,1,421.53687,8.0033369,405.42117,8.3131685,436.77631,8.2021227,Sub-Saharan Africa,Upper middle income
MUS,Mauritius,2007,math,pri,SACMEQ,1,534.44543,6.0078435,542.80017,6.007225,526.45123,6.167068,Sub-Saharan Africa,Upper middle income
MUS,Mauritius,2007,reading,pri,SACMEQ,1,424.43222,7.3235483,440.57626,7.5852041,408.95779,7.3835158,Sub-Saharan Africa,Upper middle income
MUS,Mauritius,2009,math,sec,PISA,1,445.70596,2.087815,447.29886,2.1537056,444.19006,2.1741896,Sub-Saharan Africa,Upper middle income
MUS,Mauritius,2009,reading,sec,PISA,1,406.57181,1.0866057,386.06229,1.5536773,426.09009,1.352306,Sub-Saharan Africa,Upper middle income
MUS,Mauritius,2009,science,sec,PISA,1,448.27045,1.3898232,443.00427,1.379459,453.28207,1.4264125,Sub-Saharan Africa,Upper middle income
MUS,Mauritius,2013,math,pri,SACMEQ,1,557.80957,9.1938658,,,,,Sub-Saharan Africa,Upper middle income
MUS,Mauritius,2013,reading,pri,SACMEQ,1,439.43881,9.0112419,,,,,Sub-Saharan Africa,Upper middle income
MWI,Malawi,2000,math,pri,SACMEQ,1,320.96689,5.5854931,315.10577,5.4187512,326.32297,5.5045009,Sub-Saharan Africa,Low income
MWI,Malawi,2000,reading,pri,SACMEQ,1,272.24823,7.2148705,268.79968,6.9152918,275.40106,7.2343173,Sub-Saharan Africa,Low income
MWI,Malawi,2007,math,pri,SACMEQ,1,336.7785,5.7540874,330.16638,5.9794393,343.19684,6.0426931,Sub-Saharan Africa,Low income
MWI,Malawi,2007,reading,pri,SACMEQ,1,277.0625,7.3525333,271.79132,7.3367271,282.17194,7.6449332,Sub-Saharan Africa,Low income
MWI,Malawi,2010,reading,pri,EGRA,1,269.79984,3.2345247,270.27054,3.2998216,269.31818,3.0717669,Sub-Saharan Africa,Low income
MWI,Malawi,2011,reading,pri,EGRA,1,288.71387,3.288486,289.67508,3.2096169,287.7309,3.3202865,Sub-Saharan Africa,Low income
MWI,Malawi,2012,reading,pri,EGRA,1,304.71875,3.3659155,304.1369,3.1356297,305.3013,3.2795582,Sub-Saharan Africa,Low income
MWI,Malawi,2013,math,pri,SACMEQ,1,372.8656,6.0119724,,,,,Sub-Saharan Africa,Low income
MWI,Malawi,2013,reading,pri,SACMEQ,1,302.53287,8.212883,,,,,Sub-Saharan Africa,Low income
MYS,Malaysia,2003,math,sec,TIMSS,1,508.33578,4.0787106,504.53217,4.4730392,512.12714,4.6953678,East Asia & Pacific,Upper middle income
MYS,Malaysia,2003,science,sec,TIMSS,1,510.45184,3.6513231,515.42883,4.0431361,505.49091,4.3106165,East Asia & Pacific,Upper middle income
MYS,Malaysia,2007,math,sec,TIMSS,1,473.88568,5.0286989,468.22046,5.3314857,478.85751,5.5580039,East Asia & Pacific,Upper middle income
MYS,Malaysia,2007,science,sec,TIMSS,1,470.80145,6.0266705,465.96301,6.742722,475.04773,6.4460101,East Asia & Pacific,Upper middle income
MYS,Malaysia,2009,math,sec,PISA,1,431.16061,3.1376264,429.81656,3.2196391,432.4588,3.1402543,East Asia & Pacific,Upper middle income
MYS,Malaysia,2009,reading,sec,PISA,1,413.81204,2.8554459,396.14734,2.9869027,430.87421,2.9733729,East Asia & Pacific,Upper middle income
MYS,Malaysia,2009,science,sec,PISA,1,452.62445,2.5598729,448.14404,2.5402243,456.95197,2.561862,East Asia & Pacific,Upper middle income
MYS,Malaysia,2011,math,sec,TIMSS,1,439.82367,5.3773665,430.43301,6.221776,448.97305,5.1577177,East Asia & Pacific,Upper middle income
MYS,Malaysia,2011,science,sec,TIMSS,1,426.49371,6.2604284,418.90085,7.2570338,433.89148,6.2827115,East Asia & Pacific,Upper middle income
MYS,Malaysia,2012,math,sec,PISA,1,446.18262,3.5095437,442.45703,3.5097587,449.67038,3.6342165,East Asia & Pacific,Upper middle income
MYS,Malaysia,2012,reading,sec,PISA,1,398.19604,3.3312397,377.49527,3.8779364,417.57544,3.3227558,East Asia & Pacific,Upper middle income
MYS,Malaysia,2012,science,sec,PISA,1,450.26123,2.9131813,445.29794,2.818809,454.90768,2.7385528,East Asia & Pacific,Upper middle income
MYS,Malaysia,2015,math,sec,TIMSS,1,465.31308,3.5794129,460.66849,3.7789056,470.00964,3.8186896,East Asia & Pacific,Upper middle income
MYS,Malaysia,2015,science,sec,TIMSS,1,470.82214,4.1301656,465.81967,4.739656,475.88065,4.0919924,East Asia & Pacific,Upper middle income
NAM,Namibia,2000,math,pri,SACMEQ,1,318.64557,5.5995831,316.12976,5.4734397,321.37268,5.7566395,Sub-Saharan Africa,Upper middle income
NAM,Namibia,2000,reading,pri,SACMEQ,1,293.14731,7.3351336,295.84692,7.5819664,290.2287,7.1039233,Sub-Saharan Africa,Upper middle income
NAM,Namibia,2007,math,pri,SACMEQ,1,363.70444,5.3979688,362.6683,5.371963,364.82861,5.2304969,Sub-Saharan Africa,Upper middle income
NAM,Namibia,2007,reading,pri,SACMEQ,1,343.80829,7.3101678,350.89813,7.2396736,336.11441,7.1131649,Sub-Saharan Africa,Upper middle income
NAM,Namibia,2013,math,pri,SACMEQ,1,421.31665,5.9993749,,,,,Sub-Saharan Africa,Upper middle income
NAM,Namibia,2013,reading,pri,SACMEQ,1,386.82315,7.7920246,,,,,Sub-Saharan Africa,Upper middle income
NER,Niger,2002,reading,pri,PASEC,1,299.91278,8.4570007,297.57309,8.2248802,301.65775,8.5773211,Sub-Saharan Africa,Low income
NER,Niger,2014,reading,pri,PASEC,1,403.48065,9.221714,406.08383,9.2544613,400.07947,8.9529963,Sub-Saharan Africa,Low income
NGA,Nigeria,2010,reading,pri,EGRA,0,294.04034,3.4916198,299.98761,3.4618349,287.79086,3.3680663,Sub-Saharan Africa,Lower middle income
NIC,Nicaragua,2006,math,pri,LLECE,1,337.57816,5.8288736,343.09421,5.6957483,333.10141,5.7516947,Latin America & Caribbean,Lower middle income
NIC,Nicaragua,2006,reading,pri,LLECE,1,438.75577,4.6719804,438.85403,4.4963646,438.53256,4.3528748,Latin America & Caribbean,Lower middle income
NIC,Nicaragua,2008,reading,pri,EGRA,1,482.04428,3.2784033,476.87299,3.2200904,487.22342,3.3920386,Latin America & Caribbean,Lower middle income
NIC,Nicaragua,2013,math,pri,LLECE,1,341.88937,5.4666567,338.07629,5.6876078,345.80127,5.3438849,Latin America & Caribbean,Lower middle income
NIC,Nicaragua,2013,reading,pri,LLECE,1,441.91574,4.3071017,445.09418,4.224587,438.53238,4.2359104,Latin America & Caribbean,Lower middle income
NIC,Nicaragua,2013,science,pri,LLECE,1,401.13913,4.0972657,400.841,4.2142081,401.46356,4.0019202,Latin America & Caribbean,Lower middle income
NLD,Netherlands,2000,math,sec,PISA,1,578.61676,3.8998513,583.17432,3.9445117,573.43219,3.8223963,Europe & Central Asia,High income
NLD,Netherlands,2000,reading,sec,PISA,1,531.90942,3.3513489,517.27856,4.7839479,546.85229,3.7737129,Europe & Central Asia,High income
NLD,Netherlands,2000,science,sec,PISA,1,545.13287,3.6569443,545.46539,3.8699529,544.71344,3.7237484,Europe & Central Asia,High income
NLD,Netherlands,2001,reading,pri,PIRLS,1,554.20874,2.4974473,546.909,2.7966735,561.69617,2.6968536,Europe & Central Asia,High income
NLD,Netherlands,2003,math,pri,TIMSS,1,540.37341,2.1089365,543.27594,2.150558,537.36108,2.6951334,Europe & Central Asia,High income
NLD,Netherlands,2003,math,sec,TIMSS,1,536.27313,3.8204815,539.78638,4.4641695,533.16632,4.0878892,Europe & Central Asia,High income
NLD,Netherlands,2003,reading,sec,PISA,1,513.11896,2.8543377,502.8718,3.6564586,523.77814,3.2045519,Europe & Central Asia,High income
NLD,Netherlands,2003,science,pri,TIMSS,1,525.12457,2.00051,529.16394,2.2459142,520.93256,2.2332587,Europe & Central Asia,High income
NLD,Netherlands,2003,science,sec,TIMSS,1,535.76508,3.0770388,543.33557,3.8417468,528.35529,3.3022323,Europe & Central Asia,High income
NLD,Netherlands,2006,math,sec,PISA,1,547.97028,3.0526419,553.78076,3.1013772,541.94098,3.1280663,Europe & Central Asia,High income
NLD,Netherlands,2006,reading,pri,PIRLS,1,547.15173,1.5203224,543.40521,1.6339443,550.76782,2.0468209,Europe & Central Asia,High income
NLD,Netherlands,2006,reading,sec,PISA,1,506.74698,2.9246936,494.89462,3.7429483,519.04559,2.9759033,Europe & Central Asia,High income
NLD,Netherlands,2006,science,sec,PISA,1,541.49866,2.6397569,544.55682,2.6278384,538.32526,2.7254846,Europe & Central Asia,High income
NLD,Netherlands,2007,math,pri,TIMSS,1,534.95178,2.144789,539.74872,2.3891807,529.75525,2.6822231,Europe & Central Asia,High income
NLD,Netherlands,2007,science,pri,TIMSS,1,523.17633,2.6096449,528.29651,2.7940977,517.62958,2.9734368,Europe & Central Asia,High income
NLD,Netherlands,2009,math,sec,PISA,1,543.51733,4.6784925,551.48431,4.6803923,535.63544,4.7572594,Europe & Central Asia,High income
NLD,Netherlands,2009,reading,sec,PISA,1,508.40372,5.1495805,496.16824,5.1273766,520.50854,5.3320642,Europe & Central Asia,High income
NLD,Netherlands,2009,science,sec,PISA,1,539.20953,4.9439998,540.91541,5.0012569,537.52197,4.7416019,Europe & Central Asia,High income
NLD,Netherlands,2011,math,pri,TIMSS,1,540.0542,1.6986855,544.29736,2.0971694,536.4068,2.0971947,Europe & Central Asia,High income
NLD,Netherlands,2011,reading,pri,PIRLS,1,546.05823,1.9212366,542.59589,2.2145073,549.40271,2.0896826,Europe & Central Asia,High income
NLD,Netherlands,2011,science,pri,TIMSS,1,531.15607,2.2443283,536.76477,2.5807102,526.31042,2.4061227,Europe & Central Asia,High income
NLD,Netherlands,2012,math,sec,PISA,1,540.87061,3.6946716,545.48657,3.7665431,536.03363,3.8269041,Europe & Central Asia,High income
NLD,Netherlands,2012,reading,sec,PISA,1,511.22998,3.4691589,498.31741,3.9776974,524.7608,3.5043526,Europe & Central Asia,High income
NLD,Netherlands,2012,science,sec,PISA,1,539.06903,3.3346963,540.42493,3.2794206,537.64813,3.32024,Europe & Central Asia,High income
NLD,Netherlands,2015,math,pri,TIMSS,1,529.81866,1.6267412,533.84143,2.207315,525.7536,1.7126592,Europe & Central Asia,High income
NLD,Netherlands,2015,math,sec,PISA,1,530.9646,2.8393371,532.11523,2.843025,529.82153,2.8725033,Europe & Central Asia,High income
NLD,Netherlands,2015,reading,sec,PISA,1,502.95905,2.4117432,491.13672,2.9981909,514.70343,2.8990321,Europe & Central Asia,High income
